agents,kmax,percent,ratio,profit,distance
8,9,-1,0.30,55,169160.13
8,9,-1,0.30,80,196093.17
8,9,-1,0.30,105,251119.48
8,9,-1,0.30,130,360651.78
8,9,-1,0.30,155,404468.87
8,9,-1,0.30,180,555732.78
8,9,-1,0.30,205,854094.17
8,9,-1,0.30,230,990964.48
8,9,-1,0.30,255,1234475.73
8,9,-1,0.30,280,1524933.67
8,11,-1,0.30,5,60971.98
8,11,-1,0.30,30,86586.50
8,11,-1,0.30,55,169160.13
8,11,-1,0.30,80,196093.17
8,11,-1,0.30,105,251119.48
8,11,-1,0.30,130,360651.78
8,11,-1,0.30,155,404468.87
8,11,-1,0.30,180,555732.78
8,11,-1,0.30,205,854094.17
8,11,-1,0.30,230,990964.48
8,11,-1,0.30,255,1234475.73
8,11,-1,0.30,280,1524059.00
8,13,-1,0.30,5,60971.98
8,13,-1,0.30,30,86586.50
8,13,-1,0.30,55,169160.13
8,13,-1,0.30,80,196093.17
8,13,-1,0.30,105,251119.48
8,13,-1,0.30,130,360651.78
8,13,-1,0.30,155,404468.87
8,13,-1,0.30,180,555732.78
8,13,-1,0.30,205,854094.17
8,13,-1,0.30,230,990535.90
8,13,-1,0.30,255,1234349.47
8,13,-1,0.30,280,1523580.09
8,15,-1,0.30,5,60971.98
8,15,-1,0.30,30,86586.50
8,15,-1,0.30,55,169160.13
8,15,-1,0.30,80,196093.17
8,15,-1,0.30,105,251119.48
8,15,-1,0.30,130,360651.78
8,15,-1,0.30,155,404468.87
8,15,-1,0.30,180,555732.78
8,15,-1,0.30,205,854094.17
8,15,-1,0.30,230,990535.90
8,15,-1,0.30,255,1234349.47
8,15,-1,0.30,280,1522019.84
8,17,-1,0.30,5,60971.98
8,17,-1,0.30,30,86586.50
8,17,-1,0.30,55,169160.13
8,17,-1,0.30,80,196093.17
8,17,-1,0.30,105,251119.48
8,17,-1,0.30,130,360651.78
8,17,-1,0.30,155,404468.87
8,17,-1,0.30,180,555732.78
8,17,-1,0.30,205,853622.22
8,17,-1,0.30,230,990476.67
8,17,-1,0.30,255,1234288.97
8,17,-1,0.30,280,1521936.40
8,19,-1,0.30,5,60971.98
8,19,-1,0.30,30,86586.50
8,19,-1,0.30,55,169160.13
8,19,-1,0.30,80,196093.17
8,19,-1,0.30,105,251119.48
8,19,-1,0.30,130,360651.78
8,19,-1,0.30,155,404468.87
8,19,-1,0.30,180,555732.78
8,19,-1,0.30,205,853622.22
8,19,-1,0.30,230,990476.67
8,19,-1,0.30,255,1234288.97
8,19,-1,0.30,280,1521802.60
8,21,-1,0.30,5,60971.98
8,21,-1,0.30,30,86586.50
8,21,-1,0.30,55,169160.13
8,21,-1,0.30,80,196093.17
8,21,-1,0.30,105,251119.48
8,21,-1,0.30,130,360651.78
8,21,-1,0.30,155,404468.87
8,21,-1,0.30,180,555732.78
8,21,-1,0.30,205,853622.22
8,21,-1,0.30,230,990476.67
8,21,-1,0.30,255,1234288.97
8,21,-1,0.30,280,1521802.60
8,23,-1,0.30,5,60971.98
8,23,-1,0.30,30,86586.50
8,23,-1,0.30,55,169160.13
8,23,-1,0.30,80,196093.17
8,23,-1,0.30,105,251119.48
8,23,-1,0.30,130,360651.78
8,23,-1,0.30,155,404468.87
8,23,-1,0.30,180,555732.78
8,23,-1,0.30,205,853622.22
8,23,-1,0.30,230,990460.58
8,23,-1,0.30,255,1234288.97
8,23,-1,0.30,280,1521764.75
8,25,-1,0.30,5,60971.98
8,25,-1,0.30,30,86586.50
8,25,-1,0.30,55,169160.13
8,25,-1,0.30,80,196093.17
8,25,-1,0.30,105,251119.48
8,25,-1,0.30,130,360651.78
8,25,-1,0.30,155,404468.87
8,25,-1,0.30,180,555732.78
8,25,-1,0.30,205,853622.22
8,25,-1,0.30,230,990460.58
8,25,-1,0.30,255,1234288.97
8,25,-1,0.30,280,1521764.75
8,27,-1,0.30,5,60971.98
8,27,-1,0.30,30,86586.50
8,27,-1,0.30,55,169160.13
8,27,-1,0.30,80,196093.17
8,27,-1,0.30,105,251119.48
8,27,-1,0.30,130,360651.78
8,27,-1,0.30,155,404468.87
8,27,-1,0.30,180,555732.78
8,27,-1,0.30,205,853045.17
8,27,-1,0.30,230,989449.71
8,27,-1,0.30,255,1233740.07
8,27,-1,0.30,280,1521027.56
8,29,-1,0.30,5,60971.98
8,29,-1,0.30,30,86586.50
8,29,-1,0.30,55,169160.13
8,29,-1,0.30,80,196093.17
8,29,-1,0.30,105,251119.48
8,29,-1,0.30,130,360651.78
8,29,-1,0.30,155,404468.87
8,29,-1,0.30,180,555732.78
8,29,-1,0.30,205,853014.39
8,29,-1,0.30,230,989272.99
8,29,-1,0.30,255,1233513.13
8,29,-1,0.30,280,1520871.73
8,31,-1,0.30,5,60971.98
8,31,-1,0.30,30,86586.50
8,31,-1,0.30,55,169160.13
8,31,-1,0.30,80,196093.17
8,31,-1,0.30,105,251119.48
8,31,-1,0.30,130,360651.78
8,31,-1,0.30,155,404468.87
8,31,-1,0.30,180,555732.78
8,31,-1,0.30,205,853014.39
8,31,-1,0.30,230,989173.82
8,31,-1,0.30,255,1233471.14
8,31,-1,0.30,280,1520689.50
8,33,-1,0.30,5,60971.98
8,33,-1,0.30,30,86586.50
8,33,-1,0.30,55,169160.13
8,33,-1,0.30,80,196093.17
8,33,-1,0.30,105,251119.48
8,33,-1,0.30,130,360651.78
8,33,-1,0.30,155,404468.87
8,33,-1,0.30,180,555732.78
8,33,-1,0.30,205,853014.39
8,33,-1,0.30,230,989173.82
8,33,-1,0.30,255,1233461.32
8,33,-1,0.30,280,1520641.78
8,35,-1,0.30,5,60971.98
8,35,-1,0.30,30,86586.50
8,35,-1,0.30,55,169160.13
8,35,-1,0.30,80,196093.17
8,35,-1,0.30,105,251119.48
8,35,-1,0.30,130,360651.78
8,35,-1,0.30,155,404468.87
8,35,-1,0.30,180,555732.78
8,35,-1,0.30,205,853014.39
8,35,-1,0.30,230,989173.82
8,35,-1,0.30,255,1233461.32
8,35,-1,0.30,280,1520520.57
8,37,-1,0.30,5,60971.98
8,37,-1,0.30,30,86586.50
8,37,-1,0.30,55,169160.13
8,37,-1,0.30,80,196093.17
8,37,-1,0.30,105,251119.48
8,37,-1,0.30,130,360651.78
8,37,-1,0.30,155,404468.87
8,37,-1,0.30,180,555732.78
8,37,-1,0.30,205,853014.39
8,37,-1,0.30,230,989173.82
8,37,-1,0.30,255,1233461.32
8,37,-1,0.30,280,1520520.57
8,39,-1,0.30,5,60971.98
8,39,-1,0.30,30,86586.50
8,39,-1,0.30,55,169160.13
8,39,-1,0.30,80,196093.17
8,39,-1,0.30,105,251119.48
8,39,-1,0.30,130,360651.78
8,39,-1,0.30,155,404468.87
8,39,-1,0.30,180,555732.78
8,39,-1,0.30,205,853014.39
8,39,-1,0.30,230,989173.82
8,39,-1,0.30,255,1233461.32
8,39,-1,0.30,280,1520520.57
10,1,-1,0.30,5,60971.98
10,1,-1,0.30,30,86586.50
10,1,-1,0.30,55,169160.13
10,1,-1,0.30,80,196093.17
10,1,-1,0.30,105,251119.48
10,1,-1,0.30,130,360651.78
10,1,-1,0.30,155,413554.91
10,1,-1,0.30,180,557131.55
10,1,-1,0.30,205,893663.66
10,1,-1,0.30,230,1013578.59
10,1,-1,0.30,255,1390128.86
10,1,-1,0.30,280,1679504.12
10,3,-1,0.30,5,60971.98
10,3,-1,0.30,30,86586.50
10,3,-1,0.30,55,169160.13
10,3,-1,0.30,80,196093.17
10,3,-1,0.30,105,251119.48
10,3,-1,0.30,130,360651.78
10,3,-1,0.30,155,413554.91
10,3,-1,0.30,180,557131.55
10,3,-1,0.30,205,892799.42
10,3,-1,0.30,230,1012682.49
10,3,-1,0.30,255,1349231.29
10,3,-1,0.30,280,1658801.04
10,5,-1,0.30,5,60971.98
10,5,-1,0.30,30,86586.50
10,5,-1,0.30,55,169160.13
10,5,-1,0.30,80,196093.17
10,5,-1,0.30,105,251119.48
10,5,-1,0.30,130,360651.78
10,5,-1,0.30,155,413554.91
10,5,-1,0.30,180,557131.55
10,5,-1,0.30,205,892715.81
10,5,-1,0.30,230,1012384.02
10,5,-1,0.30,255,1343037.24
10,5,-1,0.30,280,1647450.36
10,7,-1,0.30,5,60971.98
10,7,-1,0.30,30,86586.50
10,7,-1,0.30,55,169160.13
10,7,-1,0.30,80,196093.17
10,7,-1,0.30,105,251119.48
10,7,-1,0.30,130,360651.78
10,7,-1,0.30,155,413554.91
10,7,-1,0.30,180,557131.55
10,7,-1,0.30,205,892715.81
10,7,-1,0.30,230,1012297.17
10,7,-1,0.30,255,1342591.46
10,7,-1,0.30,280,1644345.11
10,9,-1,0.30,5,60971.98
10,9,-1,0.30,30,86586.50
10,9,-1,0.30,55,169160.13
10,9,-1,0.30,80,196093.17
10,9,-1,0.30,105,251119.48
10,9,-1,0.30,130,360651.78
10,9,-1,0.30,155,413554.91
10,9,-1,0.30,180,557131.55
10,9,-1,0.30,205,892715.81
10,9,-1,0.30,230,1012297.17
10,9,-1,0.30,255,1342240.35
10,9,-1,0.30,280,1644250.19
10,11,-1,0.30,5,60971.98
10,11,-1,0.30,30,86586.50
10,11,-1,0.30,55,169160.13
10,11,-1,0.30,80,196093.17
10,11,-1,0.30,105,251119.48
10,11,-1,0.30,130,360651.78
10,11,-1,0.30,155,413554.91
10,11,-1,0.30,180,557131.55
10,11,-1,0.30,205,892715.81
10,11,-1,0.30,230,1012297.17
10,11,-1,0.30,255,1342240.35
10,11,-1,0.30,280,1642890.50
10,13,-1,0.30,5,60971.98
10,13,-1,0.30,30,86586.50
10,13,-1,0.30,55,169160.13
10,13,-1,0.30,80,196093.17
10,13,-1,0.30,105,251119.48
10,13,-1,0.30,130,360651.78
10,13,-1,0.30,155,413554.91
10,13,-1,0.30,180,557131.55
10,13,-1,0.30,205,892715.81
10,13,-1,0.30,230,1012297.17
10,13,-1,0.30,255,1342240.35
10,13,-1,0.30,280,1642527.03
10,15,-1,0.30,5,60971.98
10,15,-1,0.30,30,86586.50
10,15,-1,0.30,55,169160.13
10,15,-1,0.30,80,196093.17
10,15,-1,0.30,105,251119.48
10,15,-1,0.30,130,360651.78
10,15,-1,0.30,155,413554.91
10,15,-1,0.30,180,557131.55
10,15,-1,0.30,205,892715.81
10,15,-1,0.30,230,1012297.17
10,15,-1,0.30,255,1342240.35
10,15,-1,0.30,280,1641791.98
10,17,-1,0.30,5,60971.98
10,17,-1,0.30,30,86586.50
10,17,-1,0.30,55,169160.13
10,17,-1,0.30,80,196093.17
10,17,-1,0.30,105,251119.48
10,17,-1,0.30,130,360651.78
10,17,-1,0.30,155,413554.91
10,17,-1,0.30,180,557131.55
10,17,-1,0.30,205,892715.81
10,17,-1,0.30,230,1012297.17
10,17,-1,0.30,255,1342236.40
10,17,-1,0.30,280,1641536.54
10,19,-1,0.30,5,60971.98
10,19,-1,0.30,30,86586.50
10,19,-1,0.30,55,169160.13
10,19,-1,0.30,80,196093.17
10,19,-1,0.30,105,251119.48
10,19,-1,0.30,130,360651.78
10,19,-1,0.30,155,413554.91
10,19,-1,0.30,180,557131.55
10,19,-1,0.30,205,892715.81
10,19,-1,0.30,230,1012297.17
10,19,-1,0.30,255,1342236.40
10,19,-1,0.30,280,1641536.54
10,21,-1,0.30,5,60971.98
10,21,-1,0.30,30,86586.50
10,21,-1,0.30,55,169160.13
10,21,-1,0.30,80,196093.17
10,21,-1,0.30,105,251119.48
10,21,-1,0.30,130,360651.78
10,21,-1,0.30,155,413554.91
10,21,-1,0.30,180,557131.55
10,21,-1,0.30,205,892715.81
10,21,-1,0.30,230,1012297.17
10,21,-1,0.30,255,1342236.40
10,21,-1,0.30,280,1641536.54
10,23,-1,0.30,5,60971.98
10,23,-1,0.30,30,86586.50
10,23,-1,0.30,55,169160.13
10,23,-1,0.30,80,196093.17
10,23,-1,0.30,105,251119.48
10,23,-1,0.30,130,360651.78
10,23,-1,0.30,155,413554.91
10,23,-1,0.30,180,557131.55
10,23,-1,0.30,205,892715.81
10,23,-1,0.30,230,1012297.17
10,23,-1,0.30,255,1342236.40
10,23,-1,0.30,280,1641536.54
10,25,-1,0.30,5,60971.98
10,25,-1,0.30,30,86586.50
10,25,-1,0.30,55,169160.13
10,25,-1,0.30,80,196093.17
10,25,-1,0.30,105,251119.48
10,25,-1,0.30,130,360651.78
10,25,-1,0.30,155,413554.91
10,25,-1,0.30,180,557131.55
10,25,-1,0.30,205,892715.81
10,25,-1,0.30,230,1012297.17
10,25,-1,0.30,255,1342236.40
10,25,-1,0.30,280,1641536.54
10,27,-1,0.30,5,60971.98
10,27,-1,0.30,30,86586.50
10,27,-1,0.30,55,169160.13
10,27,-1,0.30,80,196093.17
10,27,-1,0.30,105,251119.48
10,27,-1,0.30,130,360651.78
10,27,-1,0.30,155,413554.91
10,27,-1,0.30,180,557131.55
10,27,-1,0.30,205,892654.55
10,27,-1,0.30,230,1011917.24
10,27,-1,0.30,255,1339770.18
10,27,-1,0.30,280,1640764.74
10,29,-1,0.30,5,60971.98
10,29,-1,0.30,30,86586.50
10,29,-1,0.30,55,169160.13
10,29,-1,0.30,80,196093.17
10,29,-1,0.30,105,251119.48
10,29,-1,0.30,130,360651.78
10,29,-1,0.30,155,413554.91
10,29,-1,0.30,180,557131.55
10,29,-1,0.30,205,892654.55
10,29,-1,0.30,230,1011917.24
10,29,-1,0.30,255,1339770.18
10,29,-1,0.30,280,1640141.81
10,31,-1,0.30,5,60971.98
10,31,-1,0.30,30,86586.50
10,31,-1,0.30,55,169160.13
10,31,-1,0.30,80,196093.17
10,31,-1,0.30,105,251119.48
10,31,-1,0.30,130,360651.78
10,31,-1,0.30,155,413554.91
10,31,-1,0.30,180,557131.55
10,31,-1,0.30,205,892654.55
10,31,-1,0.30,230,1011917.24
10,31,-1,0.30,255,1339683.40
10,31,-1,0.30,280,1639754.42
10,33,-1,0.30,5,60971.98
10,33,-1,0.30,30,86586.50
10,33,-1,0.30,55,169160.13
10,33,-1,0.30,80,196093.17
10,33,-1,0.30,105,251119.48
10,33,-1,0.30,130,360651.78
10,33,-1,0.30,155,413554.91
10,33,-1,0.30,180,557131.55
10,33,-1,0.30,205,892654.55
10,33,-1,0.30,230,1011917.24
10,33,-1,0.30,255,1339683.40
10,33,-1,0.30,280,1639754.42
10,35,-1,0.30,5,60971.98
10,35,-1,0.30,30,86586.50
10,35,-1,0.30,55,169160.13
10,35,-1,0.30,80,196093.17
10,35,-1,0.30,105,251119.48
10,35,-1,0.30,130,360651.78
10,35,-1,0.30,155,413554.91
10,35,-1,0.30,180,557131.55
10,35,-1,0.30,205,892654.55
10,35,-1,0.30,230,1011917.24
10,35,-1,0.30,255,1339683.40
10,35,-1,0.30,280,1639754.42
10,37,-1,0.30,5,60971.98
10,37,-1,0.30,30,86586.50
10,37,-1,0.30,55,169160.13
10,37,-1,0.30,80,196093.17
10,37,-1,0.30,105,251119.48
10,37,-1,0.30,130,360651.78
10,37,-1,0.30,155,413554.91
10,37,-1,0.30,180,557131.55
10,37,-1,0.30,205,892654.55
10,37,-1,0.30,230,1011917.24
10,37,-1,0.30,255,1339683.40
10,37,-1,0.30,280,1639754.42
10,39,-1,0.30,5,60971.98
10,39,-1,0.30,30,86586.50
10,39,-1,0.30,55,169160.13
10,39,-1,0.30,80,196093.17
10,39,-1,0.30,105,251119.48
10,39,-1,0.30,130,360651.78
10,39,-1,0.30,155,413554.91
10,39,-1,0.30,180,557131.55
10,39,-1,0.30,205,892654.55
10,39,-1,0.30,230,1011917.24
10,39,-1,0.30,255,1339683.40
10,39,-1,0.30,280,1639754.42
