agents,kmax,percent,ratio,profit,distance
6,-1,-1,0.50,105,251119.48
6,-1,-1,0.50,130,360651.78
6,-1,-1,0.50,155,403086.13
6,-1,-1,0.50,180,544825.57
6,-1,-1,0.50,205,736019.11
6,-1,-1,0.50,230,937052.32
6,-1,-1,0.50,255,1029016.28
6,-1,-1,0.50,280,1263323.12
6,-1,-1,0.60,5,60971.98
6,-1,-1,0.60,30,86586.50
6,-1,-1,0.60,55,169160.13
6,-1,-1,0.60,80,196093.17
6,-1,-1,0.60,105,251119.48
6,-1,-1,0.60,130,360651.78
6,-1,-1,0.60,155,403097.23
6,-1,-1,0.60,180,544878.60
6,-1,-1,0.60,205,738144.39
6,-1,-1,0.60,230,936560.18
6,-1,-1,0.60,255,1025321.65
6,-1,-1,0.60,280,1257277.25
6,-1,-1,0.70,5,60971.98
6,-1,-1,0.70,30,86586.50
6,-1,-1,0.70,55,169160.13
6,-1,-1,0.70,80,196093.17
6,-1,-1,0.70,105,251119.48
6,-1,-1,0.70,130,360651.78
6,-1,-1,0.70,155,403081.28
6,-1,-1,0.70,180,545085.85
6,-1,-1,0.70,205,734346.19
6,-1,-1,0.70,230,935731.41
6,-1,-1,0.70,255,1027936.87
6,-1,-1,0.70,280,1258061.00
6,-1,-1,0.80,5,60971.98
6,-1,-1,0.80,30,86586.50
6,-1,-1,0.80,55,169160.13
6,-1,-1,0.80,80,196093.17
6,-1,-1,0.80,105,251119.48
6,-1,-1,0.80,130,360651.78
6,-1,-1,0.80,155,403090.06
6,-1,-1,0.80,180,544360.31
6,-1,-1,0.80,205,737249.88
6,-1,-1,0.80,230,934823.49
6,-1,-1,0.80,255,1021474.22
6,-1,-1,0.80,280,1253061.75
6,-1,-1,0.90,5,60971.98
6,-1,-1,0.90,30,86586.50
6,-1,-1,0.90,55,169160.13
6,-1,-1,0.90,80,196093.17
6,-1,-1,0.90,105,251119.48
6,-1,-1,0.90,130,360651.78
6,-1,-1,0.90,155,403135.29
6,-1,-1,0.90,180,544921.08
6,-1,-1,0.90,205,733943.77
6,-1,-1,0.90,230,933717.30
6,-1,-1,0.90,255,1019822.96
6,-1,-1,0.90,280,1253279.39
6,-1,-1,1.00,5,60971.98
6,-1,-1,1.00,30,86586.50
6,-1,-1,1.00,55,169160.13
6,-1,-1,1.00,80,196093.17
6,-1,-1,1.00,105,251119.48
6,-1,-1,1.00,130,360651.78
6,-1,-1,1.00,155,403307.97
6,-1,-1,1.00,180,543303.70
6,-1,-1,1.00,205,721763.79
6,-1,-1,1.00,230,944108.48
6,-1,-1,1.00,255,1030284.19
6,-1,-1,1.00,280,1296928.20
7,-1,-1,-1.00,5,60971.98
7,-1,-1,-1.00,30,86586.50
7,-1,-1,-1.00,55,169160.13
7,-1,-1,-1.00,80,196093.17
7,-1,-1,-1.00,105,251119.48
7,-1,-1,-1.00,130,360651.78
7,-1,-1,-1.00,155,403724.22
7,-1,-1,-1.00,180,546439.50
7,-1,-1,-1.00,205,786473.61
7,-1,-1,-1.00,230,976510.51
7,-1,-1,-1.00,255,1156326.93
7,-1,-1,-1.00,280,1374359.64
7,-1,-1,0.10,5,60971.98
7,-1,-1,0.10,30,86586.50
7,-1,-1,0.10,55,169160.13
7,-1,-1,0.10,80,196093.17
7,-1,-1,0.10,105,251119.48
7,-1,-1,0.10,130,360651.78
7,-1,-1,0.10,155,403909.64
7,-1,-1,0.10,180,550193.04
7,-1,-1,0.10,205,817542.77
7,-1,-1,0.10,230,980929.10
7,-1,-1,0.10,255,1182672.70
7,-1,-1,0.10,280,1428895.87
7,-1,-1,0.20,5,60971.98
7,-1,-1,0.20,30,86586.50
7,-1,-1,0.20,55,169160.13
7,-1,-1,0.20,80,196093.17
7,-1,-1,0.20,105,251119.48
7,-1,-1,0.20,130,360651.78
7,-1,-1,0.20,155,403860.91
7,-1,-1,0.20,180,550205.47
7,-1,-1,0.20,205,817877.62
7,-1,-1,0.20,230,984218.74
7,-1,-1,0.20,255,1182774.24
7,-1,-1,0.20,280,1414200.63
7,-1,-1,0.30,5,60971.98
7,-1,-1,0.30,30,86586.50
7,-1,-1,0.30,55,169160.13
7,-1,-1,0.30,80,196093.17
7,-1,-1,0.30,105,251119.48
7,-1,-1,0.30,130,360651.78
7,-1,-1,0.30,155,403831.14
7,-1,-1,0.30,180,550237.23
7,-1,-1,0.30,205,817629.33
7,-1,-1,0.30,230,986578.12
7,-1,-1,0.30,255,1187493.38
7,-1,-1,0.30,280,1416003.23
7,-1,-1,0.40,5,60971.98
7,-1,-1,0.40,30,86586.50
7,-1,-1,0.40,55,169160.13
7,-1,-1,0.40,80,196093.17
7,-1,-1,0.40,105,251119.48
7,-1,-1,0.40,130,360651.78
7,-1,-1,0.40,155,403919.46
7,-1,-1,0.40,180,550047.89
7,-1,-1,0.40,205,819535.41
7,-1,-1,0.40,230,984098.59
7,-1,-1,0.40,255,1181472.34
7,-1,-1,0.40,280,1415846.49
7,-1,-1,0.50,5,60971.98
7,-1,-1,0.50,30,86586.50
7,-1,-1,0.50,55,169160.13
7,-1,-1,0.50,80,196093.17
7,-1,-1,0.50,105,251119.48
7,-1,-1,0.50,130,360651.78
7,-1,-1,0.50,155,403804.20
7,-1,-1,0.50,180,550001.54
7,-1,-1,0.50,205,816804.90
7,-1,-1,0.50,230,984638.60
7,-1,-1,0.50,255,1186835.17
7,-1,-1,0.50,280,1413303.87
7,-1,-1,0.60,5,60971.98
7,-1,-1,0.60,30,86586.50
7,-1,-1,0.60,55,169160.13
7,-1,-1,0.60,80,196093.17
7,-1,-1,0.60,105,251119.48
7,-1,-1,0.60,130,360651.78
7,-1,-1,0.60,155,403842.66
7,-1,-1,0.60,180,549567.08
7,-1,-1,0.60,205,815655.94
7,-1,-1,0.60,230,984676.78
7,-1,-1,0.60,255,1189752.55
7,-1,-1,0.60,280,1413239.04
7,-1,-1,0.70,5,60971.98
7,-1,-1,0.70,30,86586.50
7,-1,-1,0.70,55,169160.13
7,-1,-1,0.70,80,196093.17
7,-1,-1,0.70,105,251119.48
7,-1,-1,0.70,130,360651.78
7,-1,-1,0.70,155,403827.99
7,-1,-1,0.70,180,550004.37
7,-1,-1,0.70,205,813389.52
7,-1,-1,0.70,230,984129.78
7,-1,-1,0.70,255,1179431.13
7,-1,-1,0.70,280,1418576.81
7,-1,-1,0.80,5,60971.98
7,-1,-1,0.80,30,86586.50
7,-1,-1,0.80,55,169160.13
7,-1,-1,0.80,80,196093.17
7,-1,-1,0.80,105,251119.48
7,-1,-1,0.80,130,360651.78
7,-1,-1,0.80,155,403810.21
7,-1,-1,0.80,180,550050.03
7,-1,-1,0.80,205,817279.28
7,-1,-1,0.80,230,982521.29
7,-1,-1,0.80,255,1175678.88
7,-1,-1,0.80,280,1413132.39
7,-1,-1,0.90,5,60971.98
7,-1,-1,0.90,30,86586.50
7,-1,-1,0.90,55,169160.13
7,-1,-1,0.90,80,196093.17
7,-1,-1,0.90,105,251119.48
7,-1,-1,0.90,130,360651.78
7,-1,-1,0.90,155,403813.56
7,-1,-1,0.90,180,550061.38
7,-1,-1,0.90,205,816098.80
7,-1,-1,0.90,230,984367.98
7,-1,-1,0.90,255,1177949.78
7,-1,-1,0.90,280,1415896.46
7,-1,-1,1.00,5,60971.98
7,-1,-1,1.00,30,86586.50
7,-1,-1,1.00,55,169160.13
7,-1,-1,1.00,80,196093.17
7,-1,-1,1.00,105,251119.48
7,-1,-1,1.00,130,360651.78
7,-1,-1,1.00,155,403825.69
7,-1,-1,1.00,180,549771.85
7,-1,-1,1.00,205,795858.11
7,-1,-1,1.00,230,989533.63
7,-1,-1,1.00,255,1181358.31
7,-1,-1,1.00,280,1440403.97
8,-1,-1,-1.00,5,60971.98
8,-1,-1,-1.00,30,86586.50
8,-1,-1,-1.00,55,169160.13
8,-1,-1,-1.00,80,196093.17
8,-1,-1,-1.00,105,251119.48
8,-1,-1,-1.00,130,360651.78
8,-1,-1,-1.00,155,404257.41
8,-1,-1,-1.00,180,553454.75
8,-1,-1,-1.00,205,814307.24
8,-1,-1,-1.00,230,989940.01
8,-1,-1,-1.00,255,1212749.68
8,-1,-1,-1.00,280,1500473.94
8,-1,-1,0.10,5,60971.98
8,-1,-1,0.10,30,86586.50
8,-1,-1,0.10,55,169160.13
8,-1,-1,0.10,80,196093.17
8,-1,-1,0.10,105,251119.48
8,-1,-1,0.10,130,360651.78
8,-1,-1,0.10,155,404420.63
8,-1,-1,0.10,180,555772.61
8,-1,-1,0.10,205,848233.22
8,-1,-1,0.10,230,993188.43
8,-1,-1,0.10,255,1229722.19
8,-1,-1,0.10,280,1520821.72
8,-1,-1,0.20,5,60971.98
8,-1,-1,0.20,30,86586.50
8,-1,-1,0.20,55,169160.13
8,-1,-1,0.20,80,196093.17
8,-1,-1,0.20,105,251119.48
8,-1,-1,0.20,130,360651.78
8,-1,-1,0.20,155,404451.65
8,-1,-1,0.20,180,555773.31
8,-1,-1,0.20,205,846242.69
8,-1,-1,0.20,230,992810.10
8,-1,-1,0.20,255,1230908.87
8,-1,-1,0.20,280,1516310.39
8,-1,-1,0.30,5,60971.98
8,-1,-1,0.30,30,86586.50
8,-1,-1,0.30,55,169160.13
8,-1,-1,0.30,80,196093.17
8,-1,-1,0.30,105,251119.48
8,-1,-1,0.30,130,360651.78
8,-1,-1,0.30,155,404445.92
8,-1,-1,0.30,180,555793.89
8,-1,-1,0.30,205,846724.66
8,-1,-1,0.30,230,991889.36
8,-1,-1,0.30,255,1230670.57
8,-1,-1,0.30,280,1516336.88
8,-1,-1,0.40,5,60971.98
8,-1,-1,0.40,30,86586.50
8,-1,-1,0.40,55,169160.13
8,-1,-1,0.40,80,196093.17
8,-1,-1,0.40,105,251119.48
8,-1,-1,0.40,130,360651.78
8,-1,-1,0.40,155,404414.92
8,-1,-1,0.40,180,555797.29
8,-1,-1,0.40,205,845822.83
8,-1,-1,0.40,230,994451.64
8,-1,-1,0.40,255,1230065.70
8,-1,-1,0.40,280,1517087.39
8,-1,-1,0.50,5,60971.98
8,-1,-1,0.50,30,86586.50
8,-1,-1,0.50,55,169160.13
8,-1,-1,0.50,80,196093.17
8,-1,-1,0.50,105,251119.48
8,-1,-1,0.50,130,360651.78
8,-1,-1,0.50,155,404475.80
8,-1,-1,0.50,180,555680.90
8,-1,-1,0.50,205,839389.15
8,-1,-1,0.50,230,996446.33
8,-1,-1,0.50,255,1233164.27
8,-1,-1,0.50,280,1523204.68
8,-1,-1,0.60,5,60971.98
8,-1,-1,0.60,30,86586.50
8,-1,-1,0.60,55,169160.13
8,-1,-1,0.60,80,196093.17
8,-1,-1,0.60,105,251119.48
8,-1,-1,0.60,130,360651.78
8,-1,-1,0.60,155,404426.59
8,-1,-1,0.60,180,555700.96
8,-1,-1,0.60,205,840009.93
8,-1,-1,0.60,230,997742.58
8,-1,-1,0.60,255,1234941.44
8,-1,-1,0.60,280,1523311.59
8,-1,-1,0.70,5,60971.98
8,-1,-1,0.70,30,86586.50
8,-1,-1,0.70,55,169160.13
8,-1,-1,0.70,80,196093.17
8,-1,-1,0.70,105,251119.48
8,-1,-1,0.70,130,360651.78
8,-1,-1,0.70,155,404440.09
8,-1,-1,0.70,180,555705.63
8,-1,-1,0.70,205,842932.14
8,-1,-1,0.70,230,994672.64
8,-1,-1,0.70,255,1229761.54
8,-1,-1,0.70,280,1523330.31
8,-1,-1,0.80,5,60971.98
8,-1,-1,0.80,30,86586.50
8,-1,-1,0.80,55,169160.13
8,-1,-1,0.80,80,196093.17
8,-1,-1,0.80,105,251119.48
8,-1,-1,0.80,130,360651.78
8,-1,-1,0.80,155,404399.26
8,-1,-1,0.80,180,555670.04
8,-1,-1,0.80,205,842392.11
8,-1,-1,0.80,230,994686.99
8,-1,-1,0.80,255,1230079.52
8,-1,-1,0.80,280,1522761.70
8,-1,-1,0.90,5,60971.98
8,-1,-1,0.90,30,86586.50
8,-1,-1,0.90,55,169160.13
8,-1,-1,0.90,80,196093.17
8,-1,-1,0.90,105,251119.48
8,-1,-1,0.90,130,360651.78
8,-1,-1,0.90,155,404413.63
8,-1,-1,0.90,180,555685.11
8,-1,-1,0.90,205,837740.05
8,-1,-1,0.90,230,993079.98
8,-1,-1,0.90,255,1231983.33
8,-1,-1,0.90,280,1521212.13
8,-1,-1,1.00,5,60971.98
8,-1,-1,1.00,30,86586.50
8,-1,-1,1.00,55,169160.13
8,-1,-1,1.00,80,196093.17
8,-1,-1,1.00,105,251119.48
8,-1,-1,1.00,130,360651.78
8,-1,-1,1.00,155,404429.45
8,-1,-1,1.00,180,552689.44
8,-1,-1,1.00,205,841758.00
8,-1,-1,1.00,230,997401.72
8,-1,-1,1.00,255,1226191.02
8,-1,-1,1.00,280,1549040.30
9,-1,-1,-1.00,5,60971.98
9,-1,-1,-1.00,30,86586.50
9,-1,-1,-1.00,55,169160.13
9,-1,-1,-1.00,80,196093.17
9,-1,-1,-1.00,105,251119.48
9,-1,-1,-1.00,130,360651.78
9,-1,-1,-1.00,155,408720.02
9,-1,-1,-1.00,180,556220.06
9,-1,-1,-1.00,205,856893.01
9,-1,-1,-1.00,230,993281.01
9,-1,-1,-1.00,255,1263014.34
9,-1,-1,-1.00,280,1577338.90
9,-1,-1,0.10,5,60971.98
9,-1,-1,0.10,30,86586.50
9,-1,-1,0.10,55,169160.13
9,-1,-1,0.10,80,196093.17
9,-1,-1,0.10,105,251119.48
9,-1,-1,0.10,130,360651.78
9,-1,-1,0.10,155,408746.11
9,-1,-1,0.10,180,556777.70
9,-1,-1,0.10,205,878604.84
9,-1,-1,0.10,230,996026.64
9,-1,-1,0.10,255,1287061.18
9,-1,-1,0.10,280,1597371.81
9,-1,-1,0.20,5,60971.98
9,-1,-1,0.20,30,86586.50
9,-1,-1,0.20,55,169160.13
9,-1,-1,0.20,80,196093.17
9,-1,-1,0.20,105,251119.48
9,-1,-1,0.20,130,360651.78
9,-1,-1,0.20,155,408746.11
9,-1,-1,0.20,180,556777.70
9,-1,-1,0.20,205,878612.64
9,-1,-1,0.20,230,996484.41
9,-1,-1,0.20,255,1284434.44
9,-1,-1,0.20,280,1600846.67
9,-1,-1,0.30,5,60971.98
9,-1,-1,0.30,30,86586.50
9,-1,-1,0.30,55,169160.13
9,-1,-1,0.30,80,196093.17
9,-1,-1,0.30,105,251119.48
9,-1,-1,0.30,130,360651.78
9,-1,-1,0.30,155,408746.11
9,-1,-1,0.30,180,556777.70
9,-1,-1,0.30,205,878644.95
9,-1,-1,0.30,230,997594.60
9,-1,-1,0.30,255,1285697.28
9,-1,-1,0.30,280,1598385.66
9,-1,-1,0.40,5,60971.98
9,-1,-1,0.40,30,86586.50
9,-1,-1,0.40,55,169160.13
9,-1,-1,0.40,80,196093.17
9,-1,-1,0.40,105,251119.48
9,-1,-1,0.40,130,360651.78
9,-1,-1,0.40,155,408746.11
9,-1,-1,0.40,180,556777.70
9,-1,-1,0.40,205,879330.36
9,-1,-1,0.40,230,997259.63
9,-1,-1,0.40,255,1283602.52
9,-1,-1,0.40,280,1597919.20
9,-1,-1,0.50,5,60971.98
9,-1,-1,0.50,30,86586.50
9,-1,-1,0.50,55,169160.13
9,-1,-1,0.50,80,196093.17
9,-1,-1,0.50,105,251119.48
9,-1,-1,0.50,130,360651.78
9,-1,-1,0.50,155,408746.11
9,-1,-1,0.50,180,556777.70
9,-1,-1,0.50,205,874747.77
9,-1,-1,0.50,230,998011.49
9,-1,-1,0.50,255,1272146.60
9,-1,-1,0.50,280,1591608.63
9,-1,-1,0.60,5,60971.98
9,-1,-1,0.60,30,86586.50
9,-1,-1,0.60,55,169160.13
9,-1,-1,0.60,80,196093.17
9,-1,-1,0.60,105,251119.48
9,-1,-1,0.60,130,360651.78
9,-1,-1,0.60,155,408746.11
9,-1,-1,0.60,180,556777.70
9,-1,-1,0.60,205,874708.51
9,-1,-1,0.60,230,997237.05
9,-1,-1,0.60,255,1270369.60
9,-1,-1,0.60,280,1594601.76
9,-1,-1,0.70,5,60971.98
9,-1,-1,0.70,30,86586.50
9,-1,-1,0.70,55,169160.13
9,-1,-1,0.70,80,196093.17
9,-1,-1,0.70,105,251119.48
9,-1,-1,0.70,130,360651.78
9,-1,-1,0.70,155,408746.11
9,-1,-1,0.70,180,556777.70
9,-1,-1,0.70,205,875809.82
9,-1,-1,0.70,230,997123.01
9,-1,-1,0.70,255,1271341.42
9,-1,-1,0.70,280,1593941.28
9,-1,-1,0.80,5,60971.98
9,-1,-1,0.80,30,86586.50
9,-1,-1,0.80,55,169160.13
9,-1,-1,0.80,80,196093.17
9,-1,-1,0.80,105,251119.48
9,-1,-1,0.80,130,360651.78
9,-1,-1,0.80,155,408746.11
9,-1,-1,0.80,180,556777.70
9,-1,-1,0.80,205,873752.81
9,-1,-1,0.80,230,997539.32
9,-1,-1,0.80,255,1270547.30
9,-1,-1,0.80,280,1592523.91
9,-1,-1,0.90,5,60971.98
9,-1,-1,0.90,30,86586.50
9,-1,-1,0.90,55,169160.13
9,-1,-1,0.90,80,196093.17
9,-1,-1,0.90,105,251119.48
9,-1,-1,0.90,130,360651.78
9,-1,-1,0.90,155,408746.11
9,-1,-1,0.90,180,556777.70
9,-1,-1,0.90,205,873439.88
9,-1,-1,0.90,230,997933.89
9,-1,-1,0.90,255,1270373.77
9,-1,-1,0.90,280,1596281.73
9,-1,-1,1.00,5,60971.98
9,-1,-1,1.00,30,86586.50
9,-1,-1,1.00,55,169160.13
9,-1,-1,1.00,80,196093.17
9,-1,-1,1.00,105,251119.48
9,-1,-1,1.00,130,360651.78
9,-1,-1,1.00,155,408998.05
9,-1,-1,1.00,180,553825.58
9,-1,-1,1.00,205,875835.08
9,-1,-1,1.00,230,997776.14
9,-1,-1,1.00,255,1276845.64
9,-1,-1,1.00,280,1614238.29
10,-1,-1,-1.00,5,60971.98
10,-1,-1,-1.00,30,86586.50
10,-1,-1,-1.00,55,169160.13
10,-1,-1,-1.00,80,196093.17
10,-1,-1,-1.00,105,251119.48
10,-1,-1,-1.00,130,360651.78
10,-1,-1,-1.00,155,413554.91
10,-1,-1,-1.00,180,557034.32
10,-1,-1,-1.00,205,874881.53
10,-1,-1,-1.00,230,1006943.35
10,-1,-1,-1.00,255,1320283.77
10,-1,-1,-1.00,280,1628569.73
10,-1,-1,0.10,5,60971.98
10,-1,-1,0.10,30,86586.50
10,-1,-1,0.10,55,169160.13
10,-1,-1,0.10,80,196093.17
10,-1,-1,0.10,105,251119.48
10,-1,-1,0.10,130,360651.78
10,-1,-1,0.10,155,413554.91
10,-1,-1,0.10,180,557131.55
10,-1,-1,0.10,205,891613.39
10,-1,-1,0.10,230,1011986.65
10,-1,-1,0.10,255,1340788.85
10,-1,-1,0.10,280,1643891.44
10,-1,-1,0.20,5,60971.98
10,-1,-1,0.20,30,86586.50
10,-1,-1,0.20,55,169160.13
10,-1,-1,0.20,80,196093.17
10,-1,-1,0.20,105,251119.48
10,-1,-1,0.20,130,360651.78
10,-1,-1,0.20,155,413554.91
10,-1,-1,0.20,180,557131.55
10,-1,-1,0.20,205,891913.79
10,-1,-1,0.20,230,1012055.64
10,-1,-1,0.20,255,1340093.83
10,-1,-1,0.20,280,1644082.41
10,-1,-1,0.30,5,60971.98
10,-1,-1,0.30,30,86586.50
10,-1,-1,0.30,55,169160.13
10,-1,-1,0.30,80,196093.17
10,-1,-1,0.30,105,251119.48
10,-1,-1,0.30,130,360651.78
10,-1,-1,0.30,155,413554.91
10,-1,-1,0.30,180,557131.55
10,-1,-1,0.30,205,894303.60
10,-1,-1,0.30,230,1012043.07
10,-1,-1,0.30,255,1339701.83
10,-1,-1,0.30,280,1644514.63
10,-1,-1,0.40,5,60971.98
10,-1,-1,0.40,30,86586.50
10,-1,-1,0.40,55,169160.13
10,-1,-1,0.40,80,196093.17
10,-1,-1,0.40,105,251119.48
10,-1,-1,0.40,130,360651.78
10,-1,-1,0.40,155,413554.91
10,-1,-1,0.40,180,557131.55
10,-1,-1,0.40,205,893606.46
10,-1,-1,0.40,230,1011959.47
10,-1,-1,0.40,255,1341581.30
10,-1,-1,0.40,280,1643610.87
10,-1,-1,0.50,5,60971.98
10,-1,-1,0.50,30,86586.50
10,-1,-1,0.50,55,169160.13
10,-1,-1,0.50,80,196093.17
10,-1,-1,0.50,105,251119.48
10,-1,-1,0.50,130,360651.78
10,-1,-1,0.50,155,413554.91
10,-1,-1,0.50,180,557131.55
10,-1,-1,0.50,205,892857.42
10,-1,-1,0.50,230,1012227.46
10,-1,-1,0.50,255,1339227.24
10,-1,-1,0.50,280,1645654.92
10,-1,-1,0.60,5,60971.98
10,-1,-1,0.60,30,86586.50
10,-1,-1,0.60,55,169160.13
10,-1,-1,0.60,80,196093.17
10,-1,-1,0.60,105,251119.48
10,-1,-1,0.60,130,360651.78
10,-1,-1,0.60,155,413554.91
10,-1,-1,0.60,180,557131.55
10,-1,-1,0.60,205,891283.99
10,-1,-1,0.60,230,1011993.63
10,-1,-1,0.60,255,1339404.27
10,-1,-1,0.60,280,1646019.30
10,-1,-1,0.70,5,60971.98
10,-1,-1,0.70,30,86586.50
10,-1,-1,0.70,55,169160.13
10,-1,-1,0.70,80,196093.17
10,-1,-1,0.70,105,251119.48
10,-1,-1,0.70,130,360651.78
10,-1,-1,0.70,155,413554.91
10,-1,-1,0.70,180,557131.55
10,-1,-1,0.70,205,891403.72
10,-1,-1,0.70,230,1011926.80
10,-1,-1,0.70,255,1336338.80
10,-1,-1,0.70,280,1643310.85
10,-1,-1,0.80,5,60971.98
10,-1,-1,0.80,30,86586.50
10,-1,-1,0.80,55,169160.13
10,-1,-1,0.80,80,196093.17
10,-1,-1,0.80,105,251119.48
10,-1,-1,0.80,130,360651.78
10,-1,-1,0.80,155,413554.91
10,-1,-1,0.80,180,557131.55
10,-1,-1,0.80,205,890488.34
10,-1,-1,0.80,230,1012172.21
10,-1,-1,0.80,255,1335601.67
10,-1,-1,0.80,280,1646913.60
10,-1,-1,0.90,5,60971.98
10,-1,-1,0.90,30,86586.50
10,-1,-1,0.90,55,169160.13
10,-1,-1,0.90,80,196093.17
10,-1,-1,0.90,105,251119.48
10,-1,-1,0.90,130,360651.78
10,-1,-1,0.90,155,413554.91
10,-1,-1,0.90,180,557131.55
10,-1,-1,0.90,205,890981.56
10,-1,-1,0.90,230,1011615.28
10,-1,-1,0.90,255,1339826.08
10,-1,-1,0.90,280,1644956.70
10,-1,-1,1.00,5,60971.98
10,-1,-1,1.00,30,86586.50
10,-1,-1,1.00,55,169160.13
10,-1,-1,1.00,80,196093.17
10,-1,-1,1.00,105,251119.48
10,-1,-1,1.00,130,360651.78
10,-1,-1,1.00,155,413554.91
10,-1,-1,1.00,180,557136.08
10,-1,-1,1.00,205,878416.94
10,-1,-1,1.00,230,1014595.65
10,-1,-1,1.00,255,1341863.53
10,-1,-1,1.00,280,1654438.29
