agents,kmax,percent,ratio,profit,distance
1,35,-1,-1.00,205,264182.72
1,35,-1,-1.00,230,504089.26
1,35,-1,-1.00,255,513352.87
1,35,-1,-1.00,280,586972.30
1,37,-1,-1.00,5,60922.88
1,37,-1,-1.00,30,66983.81
1,37,-1,-1.00,55,138982.21
1,37,-1,-1.00,80,154658.41
1,37,-1,-1.00,105,169317.33
1,37,-1,-1.00,130,188396.44
1,37,-1,-1.00,155,239093.59
1,37,-1,-1.00,180,245956.20
1,37,-1,-1.00,205,264161.70
1,37,-1,-1.00,230,500317.98
1,37,-1,-1.00,255,513376.39
1,37,-1,-1.00,280,589384.80
1,39,-1,-1.00,5,60922.88
1,39,-1,-1.00,30,66983.81
1,39,-1,-1.00,55,138982.21
1,39,-1,-1.00,80,154658.41
1,39,-1,-1.00,105,169304.54
1,39,-1,-1.00,130,188396.44
1,39,-1,-1.00,155,239090.96
1,39,-1,-1.00,180,245966.12
1,39,-1,-1.00,205,264312.61
1,39,-1,-1.00,230,500091.08
1,39,-1,-1.00,255,513765.56
1,39,-1,-1.00,280,588533.76
2,1,-1,-1.00,5,60971.98
2,1,-1,-1.00,30,85960.96
2,1,-1,-1.00,55,165438.58
2,1,-1,-1.00,80,183071.15
2,1,-1,-1.00,105,221250.22
2,1,-1,-1.00,130,272234.78
2,1,-1,-1.00,155,300395.28
2,1,-1,-1.00,180,314967.46
2,1,-1,-1.00,205,346911.91
2,1,-1,-1.00,230,606774.45
2,1,-1,-1.00,255,624266.84
2,1,-1,-1.00,280,756538.99
2,3,-1,-1.00,5,60971.98
2,3,-1,-1.00,30,85960.96
2,3,-1,-1.00,55,165225.19
2,3,-1,-1.00,80,182762.26
2,3,-1,-1.00,105,220452.38
2,3,-1,-1.00,130,262664.52
2,3,-1,-1.00,155,298670.61
2,3,-1,-1.00,180,312607.43
2,3,-1,-1.00,205,339945.17
2,3,-1,-1.00,230,594372.82
2,3,-1,-1.00,255,613693.04
2,3,-1,-1.00,280,703839.40
2,5,-1,-1.00,5,60971.98
2,5,-1,-1.00,30,85960.96
2,5,-1,-1.00,55,165431.65
2,5,-1,-1.00,80,182936.99
2,5,-1,-1.00,105,220408.32
2,5,-1,-1.00,130,250969.40
2,5,-1,-1.00,155,298221.40
2,5,-1,-1.00,180,311226.46
2,5,-1,-1.00,205,336976.33
2,5,-1,-1.00,230,590605.91
2,5,-1,-1.00,255,604723.50
2,5,-1,-1.00,280,683674.00
2,7,-1,-1.00,5,60971.98
2,7,-1,-1.00,30,85960.96
2,7,-1,-1.00,55,165431.65
2,7,-1,-1.00,80,182675.41
2,7,-1,-1.00,105,220381.57
2,7,-1,-1.00,130,250538.12
2,7,-1,-1.00,155,298288.95
2,7,-1,-1.00,180,310731.52
2,7,-1,-1.00,205,336041.49
2,7,-1,-1.00,230,579840.08
2,7,-1,-1.00,255,599847.28
2,7,-1,-1.00,280,677331.74
2,9,-1,-1.00,5,60971.98
2,9,-1,-1.00,30,85960.96
2,9,-1,-1.00,55,165431.65
2,9,-1,-1.00,80,182183.60
2,9,-1,-1.00,105,220381.29
2,9,-1,-1.00,130,259845.99
2,9,-1,-1.00,155,297698.15
2,9,-1,-1.00,180,310230.34
2,9,-1,-1.00,205,335224.19
2,9,-1,-1.00,230,580837.79
2,9,-1,-1.00,255,603455.52
2,9,-1,-1.00,280,676637.00
2,11,-1,-1.00,5,60971.98
2,11,-1,-1.00,30,85960.96
2,11,-1,-1.00,55,165431.65
2,11,-1,-1.00,80,182933.01
2,11,-1,-1.00,105,220381.29
2,11,-1,-1.00,130,253017.41
2,11,-1,-1.00,155,298175.99
2,11,-1,-1.00,180,308103.44
2,11,-1,-1.00,205,334252.29
2,11,-1,-1.00,230,587807.06
2,11,-1,-1.00,255,597405.37
2,11,-1,-1.00,280,672719.99
2,13,-1,-1.00,5,60971.98
2,13,-1,-1.00,30,85960.96
2,13,-1,-1.00,55,165431.65
2,13,-1,-1.00,80,182906.27
2,13,-1,-1.00,105,220381.29
2,13,-1,-1.00,130,252865.33
2,13,-1,-1.00,155,297746.57
2,13,-1,-1.00,180,310025.34
2,13,-1,-1.00,205,334244.15
2,13,-1,-1.00,230,575756.77
2,13,-1,-1.00,255,597977.34
2,13,-1,-1.00,280,666303.89
2,15,-1,-1.00,5,60971.98
2,15,-1,-1.00,30,85960.96
2,15,-1,-1.00,55,165145.53
2,15,-1,-1.00,80,182906.27
2,15,-1,-1.00,105,220381.29
2,15,-1,-1.00,130,252570.51
2,15,-1,-1.00,155,296751.01
2,15,-1,-1.00,180,309481.61
2,15,-1,-1.00,205,335004.27
2,15,-1,-1.00,230,585520.92
2,15,-1,-1.00,255,596319.40
2,15,-1,-1.00,280,664249.45
2,17,-1,-1.00,5,60971.98
2,17,-1,-1.00,30,85960.96
2,17,-1,-1.00,55,165431.65
2,17,-1,-1.00,80,182703.69
2,17,-1,-1.00,105,220403.17
2,17,-1,-1.00,130,248547.63
2,17,-1,-1.00,155,297363.86
2,17,-1,-1.00,180,308668.75
2,17,-1,-1.00,205,333114.88
2,17,-1,-1.00,230,579877.13
2,17,-1,-1.00,255,592748.98
2,17,-1,-1.00,280,664971.21
2,19,-1,-1.00,5,60971.98
2,19,-1,-1.00,30,85960.96
2,19,-1,-1.00,55,165431.65
2,19,-1,-1.00,80,182656.03
2,19,-1,-1.00,105,220370.24
2,19,-1,-1.00,130,251567.13
2,19,-1,-1.00,155,295990.01
2,19,-1,-1.00,180,307813.18
2,19,-1,-1.00,205,332500.11
2,19,-1,-1.00,230,580975.10
2,19,-1,-1.00,255,596261.46
2,19,-1,-1.00,280,662920.91
2,21,-1,-1.00,5,60971.98
2,21,-1,-1.00,30,85960.96
2,21,-1,-1.00,55,165145.53
2,21,-1,-1.00,80,182419.10
2,21,-1,-1.00,105,220370.24
2,21,-1,-1.00,130,249834.19
2,21,-1,-1.00,155,296748.56
2,21,-1,-1.00,180,308801.59
2,21,-1,-1.00,205,332986.04
2,21,-1,-1.00,230,575016.44
2,21,-1,-1.00,255,593947.22
2,21,-1,-1.00,280,663798.57
2,23,-1,-1.00,5,60971.98
2,23,-1,-1.00,30,85960.96
2,23,-1,-1.00,55,165145.53
2,23,-1,-1.00,80,182681.26
2,23,-1,-1.00,105,220396.05
2,23,-1,-1.00,130,249993.51
2,23,-1,-1.00,155,296034.20
2,23,-1,-1.00,180,309279.63
2,23,-1,-1.00,205,331902.45
2,23,-1,-1.00,230,574494.64
2,23,-1,-1.00,255,596475.56
2,23,-1,-1.00,280,665504.87
2,25,-1,-1.00,5,60971.98
2,25,-1,-1.00,30,85960.96
2,25,-1,-1.00,55,165145.53
2,25,-1,-1.00,80,182393.01
2,25,-1,-1.00,105,220174.32
2,25,-1,-1.00,130,247110.91
2,25,-1,-1.00,155,296671.89
2,25,-1,-1.00,180,308144.65
2,25,-1,-1.00,205,331223.31
2,25,-1,-1.00,230,573329.69
2,25,-1,-1.00,255,593499.68
2,25,-1,-1.00,280,659913.35
2,27,-1,-1.00,5,60971.98
2,27,-1,-1.00,30,85960.96
2,27,-1,-1.00,55,165145.53
2,27,-1,-1.00,80,181781.89
2,27,-1,-1.00,105,220381.28
2,27,-1,-1.00,130,245555.04
2,27,-1,-1.00,155,295241.19
2,27,-1,-1.00,180,308133.81
2,27,-1,-1.00,205,331760.80
2,27,-1,-1.00,230,579144.73
2,27,-1,-1.00,255,591900.79
2,27,-1,-1.00,280,660578.33
2,29,-1,-1.00,5,60971.98
2,29,-1,-1.00,30,85960.96
2,29,-1,-1.00,55,165145.53
2,29,-1,-1.00,80,181516.94
2,29,-1,-1.00,105,220388.22
2,29,-1,-1.00,130,249699.28
2,29,-1,-1.00,155,295117.96
2,29,-1,-1.00,180,309133.32
2,29,-1,-1.00,205,332630.64
2,29,-1,-1.00,230,576206.14
2,29,-1,-1.00,255,591921.56
2,29,-1,-1.00,280,659433.00
2,31,-1,-1.00,5,60971.98
2,31,-1,-1.00,30,85960.96
2,31,-1,-1.00,55,165145.53
2,31,-1,-1.00,80,181545.74
2,31,-1,-1.00,105,220370.24
2,31,-1,-1.00,130,248318.91
2,31,-1,-1.00,155,295843.59
2,31,-1,-1.00,180,307500.31
2,31,-1,-1.00,205,331630.32
2,31,-1,-1.00,230,576546.00
2,31,-1,-1.00,255,591585.27
2,31,-1,-1.00,280,660384.85
2,33,-1,-1.00,5,60971.98
2,33,-1,-1.00,30,85960.96
2,33,-1,-1.00,55,165145.53
2,33,-1,-1.00,80,181538.38
2,33,-1,-1.00,105,220370.24
2,33,-1,-1.00,130,245422.68
2,33,-1,-1.00,155,295323.37
2,33,-1,-1.00,180,307561.11
2,33,-1,-1.00,205,332108.23
2,33,-1,-1.00,230,571477.14
2,33,-1,-1.00,255,589687.61
2,33,-1,-1.00,280,659894.84
2,35,-1,-1.00,5,60971.98
2,35,-1,-1.00,30,85960.96
2,35,-1,-1.00,55,165145.53
2,35,-1,-1.00,80,181545.74
2,35,-1,-1.00,105,220174.32
2,35,-1,-1.00,130,246632.12
2,35,-1,-1.00,155,295632.22
2,35,-1,-1.00,180,307323.35
2,35,-1,-1.00,205,331089.84
2,35,-1,-1.00,230,571597.02
