agents,kmax,percent,ratio,profit,distance
8,-1,70,-1.00,230,990327.17
8,-1,70,-1.00,255,1200348.77
8,-1,70,-1.00,280,1515527.94
8,-1,80,-1.00,5,60971.98
8,-1,80,-1.00,30,86586.50
8,-1,80,-1.00,55,169160.13
8,-1,80,-1.00,80,196093.17
8,-1,80,-1.00,105,251119.48
8,-1,80,-1.00,130,360651.78
8,-1,80,-1.00,155,404293.08
8,-1,80,-1.00,180,553423.38
8,-1,80,-1.00,205,811018.85
8,-1,80,-1.00,230,989312.95
8,-1,80,-1.00,255,1214744.03
8,-1,80,-1.00,280,1512151.01
8,-1,90,-1.00,5,60971.98
8,-1,90,-1.00,30,86586.50
8,-1,90,-1.00,55,169160.13
8,-1,90,-1.00,80,196093.17
8,-1,90,-1.00,105,251119.48
8,-1,90,-1.00,130,360651.78
8,-1,90,-1.00,155,404203.65
8,-1,90,-1.00,180,553188.07
8,-1,90,-1.00,205,804120.59
8,-1,90,-1.00,230,988664.52
8,-1,90,-1.00,255,1206075.77
8,-1,90,-1.00,280,1506974.64
8,-1,100,-1.00,5,60971.98
8,-1,100,-1.00,30,86586.50
8,-1,100,-1.00,55,169160.13
8,-1,100,-1.00,80,196093.17
8,-1,100,-1.00,105,251119.48
8,-1,100,-1.00,130,360651.78
8,-1,100,-1.00,155,404586.22
8,-1,100,-1.00,180,556047.41
8,-1,100,-1.00,205,867742.93
8,-1,100,-1.00,230,1002350.57
8,-1,100,-1.00,255,1279025.26
8,-1,100,-1.00,280,1563625.27
10,-1,-1,-1.00,5,60971.98
10,-1,-1,-1.00,30,86586.50
10,-1,-1,-1.00,55,169160.13
10,-1,-1,-1.00,80,196093.17
10,-1,-1,-1.00,105,251119.48
10,-1,-1,-1.00,130,360651.78
10,-1,-1,-1.00,155,413554.91
10,-1,-1,-1.00,180,557022.44
10,-1,-1,-1.00,205,872152.06
10,-1,-1,-1.00,230,1006598.56
10,-1,-1,-1.00,255,1322345.62
10,-1,-1,-1.00,280,1626205.69
10,-1,10,-1.00,5,60971.98
10,-1,10,-1.00,30,86586.50
10,-1,10,-1.00,55,169160.13
10,-1,10,-1.00,80,196093.17
10,-1,10,-1.00,105,251119.48
10,-1,10,-1.00,130,360651.78
10,-1,10,-1.00,155,413554.91
10,-1,10,-1.00,180,557131.55
10,-1,10,-1.00,205,893663.66
10,-1,10,-1.00,230,1013578.59
10,-1,10,-1.00,255,1390128.86
10,-1,10,-1.00,280,1679504.12
10,-1,20,-1.00,5,60971.98
10,-1,20,-1.00,30,86586.50
10,-1,20,-1.00,55,169160.13
10,-1,20,-1.00,80,196093.17
10,-1,20,-1.00,105,251119.48
10,-1,20,-1.00,130,360651.78
10,-1,20,-1.00,155,413554.91
10,-1,20,-1.00,180,557131.55
10,-1,20,-1.00,205,893663.66
10,-1,20,-1.00,230,1013578.59
10,-1,20,-1.00,255,1389550.66
10,-1,20,-1.00,280,1672765.86
10,-1,30,-1.00,5,60971.98
10,-1,30,-1.00,30,86586.50
10,-1,30,-1.00,55,169160.13
10,-1,30,-1.00,80,196093.17
10,-1,30,-1.00,105,251119.48
10,-1,30,-1.00,130,360651.78
10,-1,30,-1.00,155,413554.91
10,-1,30,-1.00,180,557131.55
10,-1,30,-1.00,205,893663.66
10,-1,30,-1.00,230,1013724.46
10,-1,30,-1.00,255,1389614.72
10,-1,30,-1.00,280,1665250.11
10,-1,40,-1.00,5,60971.98
10,-1,40,-1.00,30,86586.50
10,-1,40,-1.00,55,169160.13
10,-1,40,-1.00,80,196093.17
10,-1,40,-1.00,105,251119.48
10,-1,40,-1.00,130,360651.78
10,-1,40,-1.00,155,413554.91
10,-1,40,-1.00,180,557131.55
10,-1,40,-1.00,205,889574.62
10,-1,40,-1.00,230,1007813.99
10,-1,40,-1.00,255,1347993.11
10,-1,40,-1.00,280,1644941.00
10,-1,50,-1.00,5,60971.98
10,-1,50,-1.00,30,86586.50
10,-1,50,-1.00,55,169160.13
10,-1,50,-1.00,80,196093.17
10,-1,50,-1.00,105,251119.48
10,-1,50,-1.00,130,360651.78
10,-1,50,-1.00,155,413554.91
10,-1,50,-1.00,180,557004.65
10,-1,50,-1.00,205,876280.52
10,-1,50,-1.00,230,1007607.32
10,-1,50,-1.00,255,1322924.89
10,-1,50,-1.00,280,1639953.29
10,-1,60,-1.00,5,60971.98
10,-1,60,-1.00,30,86586.50
10,-1,60,-1.00,55,169160.13
10,-1,60,-1.00,80,196093.17
10,-1,60,-1.00,105,251119.48
10,-1,60,-1.00,130,360651.78
10,-1,60,-1.00,155,413554.91
10,-1,60,-1.00,180,557008.57
10,-1,60,-1.00,205,878164.23
10,-1,60,-1.00,230,1007307.85
10,-1,60,-1.00,255,1323247.72
10,-1,60,-1.00,280,1639929.13
10,-1,70,-1.00,5,60971.98
10,-1,70,-1.00,30,86586.50
10,-1,70,-1.00,55,169160.13
10,-1,70,-1.00,80,196093.17
10,-1,70,-1.00,105,251119.48
10,-1,70,-1.00,130,360651.78
10,-1,70,-1.00,155,413554.91
10,-1,70,-1.00,180,557008.00
10,-1,70,-1.00,205,875022.06
10,-1,70,-1.00,230,1009385.94
10,-1,70,-1.00,255,1321491.68
10,-1,70,-1.00,280,1634037.06
10,-1,80,-1.00,5,60971.98
10,-1,80,-1.00,30,86586.50
10,-1,80,-1.00,55,169160.13
10,-1,80,-1.00,80,196093.17
10,-1,80,-1.00,105,251119.48
10,-1,80,-1.00,130,360651.78
10,-1,80,-1.00,155,413554.91
10,-1,80,-1.00,180,557084.60
10,-1,80,-1.00,205,875861.27
10,-1,80,-1.00,230,1009724.07
10,-1,80,-1.00,255,1323136.18
10,-1,80,-1.00,280,1632732.26
10,-1,90,-1.00,5,60971.98
10,-1,90,-1.00,30,86586.50
10,-1,90,-1.00,55,169160.13
10,-1,90,-1.00,80,196093.17
10,-1,90,-1.00,105,251119.48
10,-1,90,-1.00,130,360651.78
10,-1,90,-1.00,155,413554.91
10,-1,90,-1.00,180,557017.03
10,-1,90,-1.00,205,875435.90
10,-1,90,-1.00,230,1008760.88
10,-1,90,-1.00,255,1321143.57
10,-1,90,-1.00,280,1635697.09
10,-1,100,-1.00,5,60971.98
10,-1,100,-1.00,30,86586.50
10,-1,100,-1.00,55,169160.13
10,-1,100,-1.00,80,196093.17
10,-1,100,-1.00,105,251119.48
10,-1,100,-1.00,130,360651.78
10,-1,100,-1.00,155,413554.91
10,-1,100,-1.00,180,557131.55
10,-1,100,-1.00,205,893663.66
10,-1,100,-1.00,230,1013578.59
10,-1,100,-1.00,255,1390128.86
10,-1,100,-1.00,280,1679504.12
